# Simulation     CPU Time      Wallclock      TQ Time       PF Time      Diff Time      ATC Time     List Time     Seed Time   Enthalpy Time  Volume Time    Stress Time   Temp1d Time    Temp Time     Flow Time  Expansion Time
#  time [s]        [s]         Time [s]         [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]          [s]
  245.7153      79.70312      82.89100      0.000000      36.59700      0.000000      0.000000      35.38600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  245.8082      79.71875      82.90600      0.000000      36.61200      0.000000      0.000000      35.38600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  245.9057      79.73438      82.92200      0.000000      36.61200      0.000000      0.000000      35.40200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.0175      79.76562      82.95300      0.000000      36.62800      0.000000      0.000000      35.41700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.1030      79.78125      82.96900      0.000000      36.62800      0.000000      0.000000      35.43300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.2099      79.79688      82.98400      0.000000      36.64300      0.000000      0.000000      35.43300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.3072      79.81250      83.00000      0.000000      36.64300      0.000000      0.000000      35.44900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.4141      79.82812      83.01600      0.000000      36.65900      0.000000      0.000000      35.44900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.5174      79.84375      83.03100      0.000000      36.67400      0.000000      0.000000      35.44900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.6029      79.85938      83.04700      0.000000      36.69000      0.000000      0.000000      35.44900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.7066      79.87500      83.06300      0.000000      36.69000      0.000000      0.000000      35.46500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.8135      79.89062      83.07800      0.000000      36.69000      0.000000      0.000000      35.48000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  246.9204      79.90625      83.09400      0.000000      36.70600      0.000000      0.000000      35.48000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.0022      79.93750      83.12500      0.000000      36.72100      0.000000      0.000000      35.49600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.1091      79.93750      83.12500      0.000000      36.72100      0.000000      0.000000      35.49600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.2160      79.96875      83.15600      0.000000      36.73600      0.000000      0.000000      35.49600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.3015      79.98438      83.17200      0.000000      36.75200      0.000000      0.000000      35.49600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.4083      80.00000      83.18800      0.000000      36.76800      0.000000      0.000000      35.49600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.5152      80.01562      83.20300      0.000000      36.76800      0.000000      0.000000      35.51100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.6007      80.03125      83.21900      0.000000      36.76800      0.000000      0.000000      35.52700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.7182      80.04688      83.23400      0.000000      36.76800      0.000000      0.000000      35.54200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.8034      80.06250      83.25000      0.000000      36.76800      0.000000      0.000000      35.55800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  247.9103      80.07812      83.26600      0.000000      36.78400      0.000000      0.000000      35.55800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.0157      80.09375      83.28100      0.000000      36.78400      0.000000      0.000000      35.57300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.1021      80.12500      83.31300      0.000000      36.80000      0.000000      0.000000      35.58900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.2116      80.14062      83.32800      0.000000      36.80000      0.000000      0.000000      35.60400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.3185      80.15625      83.34400      0.000000      36.81600      0.000000      0.000000      35.60400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.4040      80.17188      83.35900      0.000000      36.83100      0.000000      0.000000      35.60400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.5108      80.18750      83.37500      0.000000      36.83100      0.000000      0.000000      35.60400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.6097      80.20312      83.39100      0.000000      36.84700      0.000000      0.000000      35.60400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.7166      80.21875      83.40600      0.000000      36.86200      0.000000      0.000000      35.60400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.8021      80.23438      83.42200      0.000000      36.87800      0.000000      0.000000      35.60400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  248.9090      80.25000      83.43800      0.000000      36.87800      0.000000      0.000000      35.60400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.0078      80.28125      83.46900      0.000000      36.87800      0.000000      0.000000      35.62000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.1062      80.29688      83.48400      0.000000      36.87800      0.000000      0.000000      35.63500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.2131      80.31250      83.50000      0.000000      36.87800      0.000000      0.000000      35.65100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.3200      80.32812      83.51600      0.000000      36.89400      0.000000      0.000000      35.65100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.4055      80.34375      83.53100      0.000000      36.89400      0.000000      0.000000      35.66600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.5028      80.35938      83.54700      0.000000      36.91000      0.000000      0.000000      35.66600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.6097      80.37500      83.56300      0.000000      36.91000      0.000000      0.000000      35.68200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.7072      80.39062      83.57800      0.000000      36.91000      0.000000      0.000000      35.69700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.8141      80.40625      83.59400      0.000000      36.91000      0.000000      0.000000      35.71300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  249.9209      80.42188      83.60900      0.000000      36.91000      0.000000      0.000000      35.71300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.0064      80.43750      83.62500      0.000000      36.91000      0.000000      0.000000      35.72900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.1133      80.45312      83.64100      0.000000      36.91000      0.000000      0.000000      35.74500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.2202      80.46875      83.65600      0.000000      36.91000      0.000000      0.000000      35.76000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.3057      80.48438      83.67200      0.000000      36.91000      0.000000      0.000000      35.76000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.4126      80.50000      83.68800      0.000000      36.91000      0.000000      0.000000      35.77600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.5161      80.51562      83.70300      0.000000      36.92500      0.000000      0.000000      35.77600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.6143      80.53125      83.71900      0.000000      36.92500      0.000000      0.000000      35.79200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.7212      80.54688      83.73400      0.000000      36.92500      0.000000      0.000000      35.80700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.8142      80.56250      83.75000      0.000000      36.92500      0.000000      0.000000      35.82300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  250.9210      80.57812      83.76600      0.000000      36.92500      0.000000      0.000000      35.83900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.0065      80.59375      83.78100      0.000000      36.92500      0.000000      0.000000      35.85400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.1134      80.60938      83.79700      0.000000      36.92500      0.000000      0.000000      35.85400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.2203      80.62500      83.81300      0.000000      36.94100      0.000000      0.000000      35.85400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.3058      80.64062      83.82800      0.000000      36.94100      0.000000      0.000000      35.86900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.4040      80.65625      83.84400      0.000000      36.94100      0.000000      0.000000      35.88500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.5108      80.65625      83.85900      0.000000      36.94100      0.000000      0.000000      35.88500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.6177      80.68750      83.89100      0.000000      36.95700      0.000000      0.000000      35.88500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.7032      80.68750      83.89100      0.000000      36.95700      0.000000      0.000000      35.88500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.8082      80.71875      83.92200      0.000000      36.97300      0.000000      0.000000      35.88500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  251.9150      80.71875      83.92200      0.000000      36.97300      0.000000      0.000000      35.88500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.0162      80.75000      83.95300      0.000000      36.97300      0.000000      0.000000      35.90000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.1017      80.75000      83.95300      0.000000      36.97300      0.000000      0.000000      35.90000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.2086      80.76562      83.98400      0.000000      36.97300      0.000000      0.000000      35.91500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.3155      80.78125      84.00000      0.000000      36.97300      0.000000      0.000000      35.93100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.4010      80.79688      84.01600      0.000000      36.98900      0.000000      0.000000      35.93100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.5079      80.81250      84.03100      0.000000      37.00400      0.000000      0.000000      35.93100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.6147      80.82812      84.04700      0.000000      37.00400      0.000000      0.000000      35.94700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.7203      80.84375      84.06300      0.000000      37.00400      0.000000      0.000000      35.96300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.8058      80.85938      84.15600      0.000000      37.01900      0.000000      0.000000      35.96300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  252.9066      80.87500      84.17200      0.000000      37.01900      0.000000      0.000000      35.97900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.0134      80.89062      84.18800      0.000000      37.03500      0.000000      0.000000      35.97900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.1167      80.90625      84.20300      0.000000      37.05000      0.000000      0.000000      35.97900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.2022      80.92188      84.21900      0.000000      37.06600      0.000000      0.000000      35.97900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.3091      80.93750      84.23400      0.000000      37.08100      0.000000      0.000000      35.97900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.4160      80.95312      84.25000      0.000000      37.08100      0.000000      0.000000      35.99500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.5015      80.96875      84.26600      0.000000      37.08100      0.000000      0.000000      36.01100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.6083      80.98438      84.28100      0.000000      37.08100      0.000000      0.000000      36.02600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.7152      81.00000      84.29700      0.000000      37.09700      0.000000      0.000000      36.02600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.8007      81.01562      84.31300      0.000000      37.09700      0.000000      0.000000      36.04200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  253.9068      81.03125      84.32800      0.000000      37.09700      0.000000      0.000000      36.05700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.0137      81.04688      84.34400      0.000000      37.09700      0.000000      0.000000      36.05700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.1206      81.06250      84.35900      0.000000      37.11200      0.000000      0.000000      36.05700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.2040      81.07812      84.37500      0.000000      37.11200      0.000000      0.000000      36.07300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.3107      81.09375      84.39100      0.000000      37.11200      0.000000      0.000000      36.08900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.4176      81.10938      84.40600      0.000000      37.11200      0.000000      0.000000      36.10400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.5059      81.12500      84.42200      0.000000      37.11200      0.000000      0.000000      36.12000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.6128      81.14062      84.43800      0.000000      37.12800      0.000000      0.000000      36.12000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.7197      81.15625      84.45300      0.000000      37.12800      0.000000      0.000000      36.13500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.8052      81.17188      84.46900      0.000000      37.14400      0.000000      0.000000      36.13500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  254.9121      81.18750      84.48400      0.000000      37.14400      0.000000      0.000000      36.15000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.0175      81.20312      84.50000      0.000000      37.14400      0.000000      0.000000      36.16600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.1001      81.21875      84.51600      0.000000      37.16000      0.000000      0.000000      36.16600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.2070      81.23438      84.53100      0.000000      37.16000      0.000000      0.000000      36.18100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.3139      81.25000      84.54700      0.000000      37.17600      0.000000      0.000000      36.18100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.4066      81.26562      84.56300      0.000000      37.19200      0.000000      0.000000      36.18100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.5041      81.28125      84.57800      0.000000      37.19200      0.000000      0.000000      36.19600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.6152      81.29688      84.59400      0.000000      37.19200      0.000000      0.000000      36.21200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.7007      81.31250      84.60900      0.000000      37.19200      0.000000      0.000000      36.22700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.8029      81.32812      84.62500      0.000000      37.20800      0.000000      0.000000      36.22700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  255.9087      81.34375      84.64100      0.000000      37.22400      0.000000      0.000000      36.22700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.0006      81.35938      84.65600      0.000000      37.23900      0.000000      0.000000      36.22700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.1099      81.37500      84.67200      0.000000      37.25500      0.000000      0.000000      36.22700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.2025      81.39062      84.68800      0.000000      37.27100      0.000000      0.000000      36.22700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.3097      81.40625      84.70300      0.000000      37.28600      0.000000      0.000000      36.22700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.3999      81.42188      84.71900      0.000000      37.30200      0.000000      0.000000      36.22700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.5005      81.43750      84.73400      0.000000      37.30200      0.000000      0.000000      36.24200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.6118      81.45312      84.75000      0.000000      37.30200      0.000000      0.000000      36.25800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.7187      81.46875      84.76600      0.000000      37.31800      0.000000      0.000000      36.25800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.8042      81.48438      84.79700      0.000000      37.31800      0.000000      0.000000      36.27400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  256.9110      81.48438      84.79700      0.000000      37.31800      0.000000      0.000000      36.27400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.0179      81.50000      84.81300      0.000000      37.31800      0.000000      0.000000      36.27400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.1034      81.51562      84.82800      0.000000      37.33300      0.000000      0.000000      36.27400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.2103      81.53125      84.84400      0.000000      37.33300      0.000000      0.000000      36.27400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.3172      81.54688      84.85900      0.000000      37.33300      0.000000      0.000000      36.27400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.4027      81.56250      84.87500      0.000000      37.34900      0.000000      0.000000      36.27400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.5095      81.57812      84.89100      0.000000      37.34900      0.000000      0.000000      36.29000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.6164      81.59375      84.90600      0.000000      37.34900      0.000000      0.000000      36.30500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.7202      81.60938      84.92200      0.000000      37.34900      0.000000      0.000000      36.32100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.8057      81.62500      84.93800      0.000000      37.36500      0.000000      0.000000      36.32100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  257.9126      81.64062      84.95300      0.000000      37.38000      0.000000      0.000000      36.32100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.0195      81.65625      84.96900      0.000000      37.38000      0.000000      0.000000      36.33700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.1050      81.67188      84.98400      0.000000      37.38000      0.000000      0.000000      36.35200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.2118      81.68750      85.00000      0.000000      37.38000      0.000000      0.000000      36.36800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.3187      81.70312      85.01600      0.000000      37.39600      0.000000      0.000000      36.36800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.4042      81.71875      85.03100      0.000000      37.39600      0.000000      0.000000      36.38300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.5111      81.73438      85.04700      0.000000      37.39600      0.000000      0.000000      36.39900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.6079      81.75000      85.06300      0.000000      37.39600      0.000000      0.000000      36.41500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.7148      81.76562      85.07800      0.000000      37.41100      0.000000      0.000000      36.41500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.8003      81.78125      85.09400      0.000000      37.42700      0.000000      0.000000      36.41500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  258.9071      81.79688      85.11000      0.000000      37.44300      0.000000      0.000000      36.41500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.0140      81.81250      85.12500      0.000000      37.45800      0.000000      0.000000      36.41500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.1209      81.82812      85.14100      0.000000      37.45800      0.000000      0.000000      36.43100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.2064      81.84375      85.15600      0.000000      37.45800      0.000000      0.000000      36.44600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.3133      81.85938      85.17200      0.000000      37.45800      0.000000      0.000000      36.46200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.4128      81.87500      85.18800      0.000000      37.45800      0.000000      0.000000      36.47800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.5197      81.89062      85.20300      0.000000      37.47300      0.000000      0.000000      36.47800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.6052      81.90625      85.21900      0.000000      37.47300      0.000000      0.000000      36.49400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.7092      81.92188      85.23500      0.000000      37.47300      0.000000      0.000000      36.51000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.8161      81.93750      85.25000      0.000000      37.47300      0.000000      0.000000      36.52500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  259.9016      81.95312      85.26600      0.000000      37.48900      0.000000      0.000000      36.52500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.0000      81.96875      85.28100      0.000000      37.50400      0.000000      0.000000      36.52500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.1069      82.01562      85.36000      0.000000      37.51000      0.000000      0.000000      36.53200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.2137      82.03125      85.38500      0.000000      37.51400      0.000000      0.000000      36.53900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.3206      82.04688      85.41000      0.000000      37.52300      0.000000      0.000000      36.54700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.4061      82.06250      85.42600      0.000000      37.53100      0.000000      0.000000      36.55200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.5050      82.07812      85.45600      0.000000      37.54500      0.000000      0.000000      36.55500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.6046      82.09375      85.47900      0.000000      37.56000      0.000000      0.000000      36.56100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.7144      82.10938      85.50000      0.000000      37.57300      0.000000      0.000000      36.56700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.7999      82.12500      85.52200      0.000000      37.57800      0.000000      0.000000      36.57100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  260.9067      82.14062      85.54700      0.000000      37.58800      0.000000      0.000000      36.57700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  261.0136      82.14062      85.55900      0.000000      37.59600      0.000000      0.000000      36.58000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  261.1205      82.15625      85.57500      0.000000      37.61200      0.000000      0.000000      36.58000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  261.2060      82.17188      85.59100      0.000000      37.62800      0.000000      0.000000      36.58000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  261.3129      82.18750      85.60600      0.000000      37.62800      0.000000      0.000000      36.59500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  261.4197      82.20312      85.62200      0.000000      37.62800      0.000000      0.000000      36.61100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  261.5173      82.21875      85.63800      0.000000      37.62800      0.000000      0.000000      36.62700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  261.6028      82.23438      85.65300      0.000000      37.62800      0.000000      0.000000      36.64200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
